dateTime,country,profile,age,gender,referral,pageviews,purchased,purchaseAmount
9/3/2014 13:55,United States,Parent,25-34,,Unbranded Search,10,0,0
9/3/2014 17:15,United States,Parent,35-44,,Unbranded Search,4,0,0
9/3/2014 18:34,United States,Parent,45-54,,Unbranded Search,11,0,0
9/4/2014 1:00,United States,Parent,55-64,,Unbranded Search,11,1,132.9
9/4/2014 1:30,United States,Parent,18-24,,Unbranded Search,6,0,0
9/4/2014 7:04,United States,Parent,25-34,,Unbranded Search,11,0,0
9/4/2014 11:50,United States,Parent,35-44,,Unbranded Search,4,0,0
9/4/2014 13:59,United States,Parent,45-54,,Unbranded Search,11,1,128.63
9/4/2014 14:42,United States,Parent,55-64,,Unbranded Search,2,0,0
9/4/2014 18:11,United States,Parent,18-24,,Unbranded Search,10,0,0
9/4/2014 20:59,United States,Parent,25-34,,Unbranded Search,7,0,0
9/4/2014 21:15,United States,Parent,35-44,,Unbranded Search,8,0,0
9/4/2014 22:39,United States,Parent,45-54,,Unbranded Search,4,0,0
9/5/2014 9:13,United States,Parent,55-64,,Unbranded Search,3,0,0
9/5/2014 10:20,United States,Parent,18-24,,Unbranded Search,11,0,0
9/5/2014 13:18,United States,Parent,25-34,,Unbranded Search,8,0,0
9/5/2014 13:56,United States,Parent,35-44,,Unbranded Search,5,0,0
9/5/2014 14:09,United States,Parent,45-54,,Unbranded Search,4,0,0
9/5/2014 19:38,United States,Parent,55-64,,Unbranded Search,2,0,0
9/5/2014 21:52,United States,Parent,18-24,,Unbranded Search,2,0,0
9/5/2014 21:58,United States,Parent,25-34,,Unbranded Search,10,0,0
9/6/2014 8:42,Australia,Parent,35-44,,Unbranded Search,7,0,0
9/6/2014 9:09,United States,Parent,45-54,,Unbranded Search,1,0,0
9/6/2014 9:28,United States,Parent,55-64,,Unbranded Search,4,0,0
9/6/2014 10:31,United States,Parent,18-24,,Unbranded Search,8,0,0
9/6/2014 14:30,United States,Parent,25-34,,Unbranded Search,8,0,0
9/6/2014 16:23,United States,Parent,35-44,,Unbranded Search,6,0,0
9/6/2014 20:49,United States,Parent,45-54,,Unbranded Search,10,0,0
9/6/2014 21:05,United States,Parent,55-64,,Unbranded Search,9,0,0
9/6/2014 21:14,United States,Parent,18-24,,Unbranded Search,8,0,0
9/7/2014 3:48,United Kingdom,Parent,25-34,,Unbranded Search,4,0,0
9/7/2014 11:06,United States,Parent,35-44,,Unbranded Search,12,0,0
9/7/2014 11:07,United States,Parent,45-54,,Unbranded Search,1,0,0
9/7/2014 15:10,United States,Parent,55-64,,Unbranded Search,9,0,0
9/7/2014 16:46,United States,Parent,18-24,,Unbranded Search,3,0,0
9/7/2014 17:03,United States,Parent,25-34,,Unbranded Search,4,0,0
9/7/2014 21:35,United States,Parent,35-44,,Unbranded Search,10,0,0
9/7/2014 21:45,United States,Parent,45-54,,Unbranded Search,3,0,0
9/7/2014 21:48,United States,Parent,55-64,,Unbranded Search,4,0,0
9/7/2014 23:24,United States,Parent,18-24,,Unbranded Search,4,0,0
9/8/2014 6:13,United States,Parent,25-34,,Unbranded Search,10,0,0
9/8/2014 8:28,United States,Parent,35-44,,Unbranded Search,3,0,0
9/8/2014 9:44,United States,Parent,45-54,,Unbranded Search,3,0,0
9/8/2014 12:12,United States,Parent,55-64,,Unbranded Search,3,0,0
9/8/2014 13:47,United States,Parent,18-24,,Unbranded Search,7,0,0
9/8/2014 16:14,Canada,Parent,25-34,,Unbranded Search,11,0,0
9/8/2014 17:43,United States,Parent,35-44,,Unbranded Search,11,0,0
9/8/2014 18:22,United States,Parent,45-54,,Unbranded Search,4,0,0
9/8/2014 21:43,United States,Parent,55-64,,Unbranded Search,4,0,0
9/8/2014 22:45,United States,Parent,18-24,,Unbranded Search,12,0,0
9/8/2014 23:23,United States,Parent,25-34,,Unbranded Search,6,0,0
9/9/2014 2:22,United States,Parent,35-44,,Unbranded Search,10,0,0
9/9/2014 12:57,United States,Parent,45-54,,Unbranded Search,12,0,0
9/9/2014 12:58,United States,Parent,55-64,,Unbranded Search,10,0,0
9/9/2014 18:54,United States,Parent,18-24,,Unbranded Search,11,0,0
9/9/2014 20:22,United States,Parent,25-34,,Unbranded Search,9,0,0
9/9/2014 22:22,United States,Parent,35-44,,Unbranded Search,2,0,0
9/9/2014 22:28,United States,Parent,45-54,,Unbranded Search,5,0,0
9/10/2014 1:27,Australia,Parent,55-64,,Unbranded Search,3,0,0
9/10/2014 4:23,United Kingdom,Parent,18-24,,Unbranded Search,10,0,0
9/10/2014 8:36,United States,Parent,25-34,,Unbranded Search,11,0,0
9/10/2014 9:55,United States,Parent,35-44,,Unbranded Search,6,0,0
9/10/2014 12:36,United States,Parent,45-54,,Unbranded Search,5,0,0
9/10/2014 13:43,United States,Parent,55-64,,Unbranded Search,12,0,0
9/10/2014 15:08,United States,Parent,18-24,,Unbranded Search,3,0,0
9/10/2014 15:52,United States,Parent,25-34,,Unbranded Search,12,0,0
9/11/2014 1:10,India,Parent,35-44,,Unbranded Search,3,0,0
9/11/2014 6:46,India,Parent,45-54,,Unbranded Search,8,0,0
9/11/2014 10:05,South Africa,Parent,55-64,,Unbranded Search,9,0,0
8/20/2014 8:23,Australia,Patient,18-24,Female,Direct,5,0,0
8/27/2014 12:17,United States,Patient,18-24,Female,Direct,10,0,0
9/5/2014 15:06,United States,Patient,18-24,Female,Social,4,0,0
8/7/2014 15:58,United States,Patient,18-24,Female,Unbranded Search,10,1,85.41
8/16/2014 10:46,United States,Patient,18-24,Female,Unbranded Search,7,0,0
7/25/2014 17:05,United States,Patient,25-34,Female,Unbranded Search,11,0,0
9/1/2014 15:15,United States,Patient,25-34,Female,Unbranded Search,6,0,0
9/5/2014 11:42,United States,Patient,25-34,Female,Unbranded Search,5,0,0
8/25/2014 10:42,United States,Patient,45-54,Female,Unbranded Search,9,0,0
8/19/2014 16:40,United States,Patient,55-64,Female,Unbranded Search,3,0,0
8/1/2014 15:12,United Kingdom,Patient,Less than 18,Female,Unbranded Search,5,0,0
8/20/2014 23:48,United States,Patient,Less than 18,Female,Unbranded Search,8,1,147.84
8/22/2014 0:33,United States,Patient,Less than 18,Female,Unbranded Search,5,0,0
8/26/2014 1:38,United States,Patient,Less than 18,Male,Unbranded Search,12,0,0
8/30/2014 22:46,United States,Patient,18-24,Female,Direct,10,0,0
7/26/2014 1:50,United States,Patient,18-24,Female,Social,11,0,0
9/7/2014 5:01,United States,Patient,18-24,Female,Unbranded Search,5,0,0
8/4/2014 10:20,Denmark,Patient,Less than 18,Female,Direct,4,0,0
8/28/2014 1:08,United States,Patient,Less than 18,Female,Direct,4,0,0
9/6/2014 12:45,United Kingdom,Patient,Less than 18,Female,Unbranded Search,10,0,0
8/15/2014 14:35,United States,Patient,55-64,,Direct,5,0,0
8/16/2014 7:28,South Africa,Patient,18-24,,Direct,10,1,98.91
8/28/2014 1:04,United States,Patient,25-34,,Direct,12,0,0
8/29/2014 22:14,United States,Patient,35-44,,Direct,11,0,0
9/8/2014 8:30,United States,Patient,45-54,,Direct,2,0,0
9/8/2014 11:38,United States,Patient,55-64,,Direct,4,0,0
7/26/2014 21:55,United States,Patient,25-34,,Referred,12,0,0
7/30/2014 3:32,Canada,Patient,35-44,,Referred,4,0,0
8/19/2014 20:28,Australia,Patient,45-54,,Referred,3,0,0
8/21/2014 2:16,United States,Patient,55-64,,Referred,1,0,0
8/25/2014 12:15,United States,Patient,18-24,,Referred,11,0,0
8/26/2014 16:42,United Kingdom,Patient,25-34,,Referred,1,0,0
9/10/2014 22:02,United States,Patient,35-44,,Referred,12,0,0
9/5/2014 3:49,United States,Patient,35-44,,Social,3,0,0
7/30/2014 13:42,South Africa,Patient,18-24,,Unbranded Search,2,0,0
7/31/2014 23:05,United States,Patient,25-34,,Unbranded Search,11,0,0
8/2/2014 2:05,United States,Patient,35-44,,Unbranded Search,3,0,0
8/2/2014 3:35,United States,Patient,45-54,,Unbranded Search,11,0,0
8/4/2014 16:53,United States,Patient,55-64,,Unbranded Search,4,0,0
8/5/2014 10:33,United States,Patient,18-24,,Unbranded Search,4,0,0
8/14/2014 8:34,United States,Patient,25-34,,Unbranded Search,3,0,0
8/16/2014 23:27,United States,Patient,35-44,,Unbranded Search,6,0,0
8/23/2014 8:16,United States,Patient,45-54,,Unbranded Search,10,0,0
8/23/2014 22:10,United States,Patient,55-64,,Unbranded Search,2,0,0
8/26/2014 9:29,United States,Patient,18-24,,Unbranded Search,12,0,0
8/27/2014 16:40,United States,Patient,25-34,,Unbranded Search,3,0,0
8/30/2014 14:21,United States,Patient,35-44,,Unbranded Search,4,0,0
8/30/2014 19:45,United States,Patient,45-54,,Unbranded Search,12,0,0
8/30/2014 23:42,United States,Patient,55-64,,Unbranded Search,8,0,0
9/1/2014 17:23,Poland,Patient,18-24,,Unbranded Search,1,0,0
9/1/2014 20:55,United States,Patient,25-34,,Unbranded Search,12,0,0
9/11/2014 3:04,United States,Patient,35-44,,Unbranded Search,7,0,0
9/1/2014 19:39,United States,Relative,18-24,Female,Direct,3,0,0
9/5/2014 16:19,United States,Relative,18-24,Female,Unbranded Search,3,0,0
8/27/2014 14:04,United States,Relative,25-34,Female,Referred,12,0,0
8/21/2014 14:55,United States,Relative,25-34,Female,Unbranded Search,7,0,0
9/11/2014 11:33,United States,Relative,25-34,Female,Unbranded Search,12,0,0
7/28/2014 21:27,United States,Relative,35-44,Female,Direct,6,1,119.03
8/6/2014 21:13,United States,Relative,45-54,Female,Branded Search,11,0,0
9/10/2014 11:20,United States,Relative,45-54,Female,Direct,7,0,0
8/3/2014 6:20,United States,Relative,45-54,Female,Unbranded Search,10,0,0
8/6/2014 6:29,United Kingdom,Relative,45-54,Female,Unbranded Search,2,0,0
8/15/2014 4:33,United States,Relative,45-54,Female,Unbranded Search,12,0,0
8/15/2014 22:13,United States,Relative,45-54,Female,Unbranded Search,6,0,0
8/24/2014 21:28,United States,Relative,45-54,Female,Unbranded Search,3,0,0
8/26/2014 1:53,United States,Relative,45-54,Female,Unbranded Search,11,1,113.93
9/7/2014 20:41,United States,Relative,45-54,Female,Unbranded Search,2,0,0
8/1/2014 12:53,United States,Relative,55-64,Female,Direct,10,0,0
8/16/2014 17:09,United States,Relative,55-64,Female,Direct,3,0,0
8/18/2014 8:35,Canada,Relative,55-64,Female,Direct,10,0,0
8/28/2014 11:01,United States,Relative,55-64,Female,Direct,10,0,0
9/2/2014 21:37,United States,Relative,55-64,Female,Direct,4,0,0
7/29/2014 14:57,United States,Relative,55-64,Female,Referred,5,0,0
7/30/2014 16:14,United States,Relative,55-64,Female,Self Referred,11,1,46.99
8/2/2014 17:35,United Kingdom,Relative,55-64,Female,Social,4,0,0
8/11/2014 17:36,South Africa,Relative,55-64,Female,Unbranded Search,6,0,0
8/18/2014 19:41,United States,Relative,55-64,Female,Unbranded Search,1,0,0
8/23/2014 8:53,United Kingdom,Relative,55-64,Female,Unbranded Search,7,0,0
8/28/2014 23:10,United States,Relative,55-64,Female,Unbranded Search,12,1,125.31
8/28/2014 17:13,United States,Relative,65 or older,Female,Direct,6,0,0
9/2/2014 23:33,United States,Relative,65 or older,Female,Direct,7,0,0
9/10/2014 14:52,United States,Relative,65 or older,Female,Direct,10,0,0
8/12/2014 14:18,United Kingdom,Relative,65 or older,Female,Referred,3,0,0
8/21/2014 15:40,United States,Relative,65 or older,Female,Referred,4,0,0
8/8/2014 23:26,United States,Relative,65 or older,Female,Unbranded Search,1,0,0
8/15/2014 16:38,United States,Relative,65 or older,Female,Unbranded Search,8,0,0
7/29/2014 14:48,United States,Relative,Less than 18,Female,Direct,12,0,0
8/16/2014 11:18,United States,Relative,Less than 18,Female,Direct,8,0,0
8/9/2014 0:44,United States,Relative,55-64,Male,Direct,11,0,0
7/28/2014 19:13,United States,Relative,Less than 18,Male,Unbranded Search,9,0,0
9/2/2014 21:19,United States,Relative,Less than 18,Male,Unbranded Search,6,0,0
9/8/2014 18:12,Netherlands,Relative,18-24,Female,Unbranded Search,3,0,0
8/4/2014 8:33,United States,Relative,35-44,,Branded Search,10,1,76.98
8/10/2014 18:27,United States,Relative,45-54,,Branded Search,12,0,0
8/24/2014 0:28,United States,Relative,55-64,,Branded Search,12,0,0
7/29/2014 15:05,United States,Relative,18-24,,Direct,8,0,0
7/30/2014 6:33,United States,Relative,25-34,,Direct,6,0,0
7/30/2014 8:45,United States,Relative,35-44,,Direct,4,0,0
7/31/2014 9:09,United States,Relative,45-54,,Direct,4,0,0
8/5/2014 19:52,United States,Relative,55-64,,Direct,11,1,146.11
8/10/2014 19:37,United States,Relative,18-24,,Direct,11,0,0
8/12/2014 15:52,United States,Relative,25-34,,Direct,7,0,0
8/19/2014 20:03,United States,Relative,35-44,,Direct,10,0,0
8/25/2014 2:16,United States,Relative,45-54,,Direct,11,0,0
8/25/2014 14:26,United States,Relative,55-64,,Direct,2,0,0
8/25/2014 15:22,United States,Relative,18-24,,Direct,9,0,0
9/1/2014 4:35,United States,Relative,25-34,,Direct,12,0,0
9/2/2014 11:32,United States,Relative,35-44,,Direct,4,0,0
9/2/2014 17:17,United States,Relative,45-54,,Direct,8,0,0
9/10/2014 10:08,Israel,Relative,55-64,,Direct,1,0,0
9/11/2014 0:16,United States,Relative,18-24,,Direct,4,0,0
8/1/2014 18:44,United States,Relative,45-54,,Referred,11,0,0
8/2/2014 12:46,United States,Relative,55-64,,Referred,11,0,0
8/2/2014 17:11,United States,Relative,18-24,,Referred,10,1,97.93
8/7/2014 13:39,United States,Relative,25-34,,Referred,11,0,0
8/13/2014 12:42,United States,Relative,35-44,,Referred,6,0,0
8/14/2014 12:30,United States,Relative,45-54,,Referred,3,0,0
8/24/2014 19:51,United States,Relative,55-64,,Referred,3,0,0
8/30/2014 19:15,United States,Relative,18-24,,Referred,10,0,0
9/10/2014 14:18,United States,Relative,25-34,,Referred,4,0,0
9/11/2014 8:55,United States,Relative,35-44,,Referred,6,0,0
8/6/2014 13:04,United States,Relative,35-44,,Self Referred,7,0,0
8/31/2014 17:29,United States,Relative,45-54,,Self Referred,6,0,0
8/3/2014 17:16,United States,Relative,45-54,,Social,5,0,0
7/26/2014 20:27,United States,Relative,45-54,,Unbranded Search,1,0,0
7/28/2014 13:13,United States,Relative,55-64,,Unbranded Search,5,0,0
7/30/2014 2:52,Israel,Relative,18-24,,Unbranded Search,10,0,0
8/2/2014 19:26,United States,Relative,25-34,,Unbranded Search,5,0,0
8/5/2014 9:42,India,Relative,35-44,,Unbranded Search,2,0,0
8/5/2014 11:32,United States,Relative,45-54,,Unbranded Search,12,0,0
8/5/2014 11:34,United States,Relative,55-64,,Unbranded Search,10,0,0
8/6/2014 6:15,United Kingdom,Relative,18-24,,Unbranded Search,1,0,0
8/9/2014 10:13,United States,Relative,25-34,,Unbranded Search,11,0,0
8/10/2014 1:18,Australia,Relative,35-44,,Unbranded Search,2,0,0
8/10/2014 10:10,United States,Relative,45-54,,Unbranded Search,10,1,128.21
8/11/2014 21:03,United States,Relative,55-64,,Unbranded Search,12,0,0
8/16/2014 3:21,United States,Relative,18-24,,Unbranded Search,11,0,0
8/16/2014 17:44,United States,Relative,25-34,,Unbranded Search,3,0,0
8/17/2014 9:40,United Kingdom,Relative,35-44,,Unbranded Search,4,0,0
8/18/2014 19:24,United States,Relative,45-54,,Unbranded Search,4,0,0
8/19/2014 9:02,United States,Relative,55-64,,Unbranded Search,5,0,0
8/19/2014 18:42,United States,Relative,18-24,,Unbranded Search,2,0,0
8/22/2014 11:37,United Kingdom,Relative,25-34,,Unbranded Search,3,0,0
8/24/2014 21:11,United States,Relative,35-44,,Unbranded Search,12,1,92.16
8/25/2014 19:03,United States,Relative,45-54,,Unbranded Search,12,0,0
8/27/2014 4:55,Turkey,Relative,55-64,,Unbranded Search,2,0,0
8/27/2014 20:19,United States,Relative,18-24,,Unbranded Search,1,0,0
8/27/2014 21:07,United States,Relative,25-34,,Unbranded Search,8,0,0
8/27/2014 22:56,United States,Relative,35-44,,Unbranded Search,4,0,0
8/28/2014 14:35,United States,Relative,45-54,,Unbranded Search,11,0,0
8/30/2014 4:03,United Kingdom,Relative,55-64,,Unbranded Search,2,0,0
8/30/2014 12:02,United States,Relative,18-24,,Unbranded Search,5,0,0
9/3/2014 13:23,United States,Relative,25-34,,Unbranded Search,4,0,0
9/4/2014 11:30,United States,Relative,35-44,,Unbranded Search,10,0,0
9/6/2014 14:49,United Kingdom,Relative,45-54,,Unbranded Search,7,0,0
9/6/2014 18:40,United States,Relative,55-64,,Unbranded Search,1,0,0
9/9/2014 16:30,United States,Relative,18-24,,Unbranded Search,8,0,0
9/9/2014 18:27,Saudi Arabia,Relative,25-34,,Unbranded Search,6,0,0
9/9/2014 18:51,United States,Relative,35-44,,Unbranded Search,2,0,0
8/13/2014 16:50,United States,Teacher,18-24,Female,Branded Search,5,1,110.78
7/30/2014 19:13,United States,Teacher,18-24,Female,Direct,8,0,0
8/8/2014 17:28,United States,Teacher,18-24,Female,Unbranded Search,3,0,0
9/4/2014 11:37,United States,Teacher,18-24,Female,Unbranded Search,6,0,0
8/5/2014 15:40,United States,Teacher,25-34,Female,Branded Search,7,0,0
9/2/2014 20:10,United States,Teacher,25-34,Female,Branded Search,12,0,0
9/3/2014 14:19,United States,Teacher,25-34,Female,Branded Search,5,0,0
7/30/2014 12:20,United States,Teacher,25-34,Female,Direct,7,0,0
8/13/2014 15:59,United States,Teacher,25-34,Female,Direct,8,0,0
8/13/2014 8:38,United States,Teacher,25-34,Female,Referred,1,0,0
9/8/2014 15:05,United States,Teacher,25-34,Female,Referred,5,0,0
9/3/2014 21:11,United States,Teacher,25-34,Female,Social,2,0,0
8/12/2014 0:06,United States,Teacher,25-34,Female,Unbranded Search,10,0,0
8/21/2014 13:31,United States,Teacher,25-34,Female,Unbranded Search,1,0,0
8/30/2014 22:39,United States,Teacher,25-34,Female,Unbranded Search,10,0,0
9/9/2014 15:20,United States,Teacher,25-34,Female,Unbranded Search,3,0,0
7/28/2014 11:19,United States,Teacher,35-44,Female,Direct,4,1,115.51
9/4/2014 10:21,United States,Teacher,35-44,Female,Self Referred,9,0,0
7/27/2014 8:47,United States,Teacher,35-44,Female,Social,10,0,0
7/30/2014 22:29,United States,Teacher,35-44,Female,Social,3,0,0
7/29/2014 15:28,United States,Teacher,35-44,Female,Unbranded Search,10,1,88.75
8/7/2014 23:06,United States,Teacher,35-44,Female,Unbranded Search,7,0,0
8/13/2014 14:01,United States,Teacher,35-44,Female,Unbranded Search,7,0,0
8/18/2014 15:04,United States,Teacher,35-44,Female,Unbranded Search,8,0,0
8/26/2014 18:11,United States,Teacher,35-44,Female,Unbranded Search,6,0,0
9/4/2014 23:03,Canada,Teacher,35-44,Female,Unbranded Search,3,0,0
9/9/2014 5:59,United States,Teacher,35-44,Female,Unbranded Search,2,0,0
9/9/2014 11:14,United States,Teacher,35-44,Female,Unbranded Search,11,1,76.74
9/10/2014 15:21,United States,Teacher,35-44,Female,Unbranded Search,10,0,0
8/7/2014 19:54,United States,Teacher,45-54,Female,Branded Search,3,0,0
7/30/2014 10:38,United States,Teacher,45-54,Female,Direct,1,0,0
7/30/2014 11:05,United States,Teacher,45-54,Female,Direct,3,0,0
8/13/2014 7:52,United States,Teacher,45-54,Female,Direct,3,0,0
8/13/2014 13:59,United States,Teacher,45-54,Female,Direct,11,0,0
8/25/2014 12:49,United States,Teacher,45-54,Female,Direct,3,0,0
9/2/2014 22:12,United States,Teacher,45-54,Female,Direct,3,0,0
9/10/2014 14:05,United States,Teacher,45-54,Female,Direct,4,0,0
7/26/2014 11:51,United States,Teacher,45-54,Female,Referred,10,0,0
7/30/2014 14:40,United States,Teacher,45-54,Female,Referred,2,0,0
8/11/2014 19:39,United States,Teacher,45-54,Female,Referred,5,0,0
8/25/2014 14:39,United States,Teacher,45-54,Female,Self Referred,2,0,0
7/27/2014 8:50,Australia,Teacher,45-54,Female,Social,10,1,99.48
7/30/2014 8:01,Australia,Teacher,45-54,Female,Social,12,0,0
8/21/2014 10:12,United States,Teacher,45-54,Female,Social,11,0,0
9/8/2014 20:40,Canada,Teacher,45-54,Female,Social,3,0,0
8/1/2014 21:52,United States,Teacher,45-54,Female,Unbranded Search,12,1,117.87
8/4/2014 7:47,Canada,Teacher,45-54,Female,Unbranded Search,9,0,0
8/5/2014 16:51,United States,Teacher,45-54,Female,Unbranded Search,4,0,0
8/5/2014 17:12,United States,Teacher,45-54,Female,Unbranded Search,3,0,0
8/8/2014 20:03,Australia,Teacher,45-54,Female,Unbranded Search,1,0,0
8/9/2014 14:07,United Arab Emirates,Teacher,45-54,Female,Unbranded Search,9,0,0
8/14/2014 21:12,United States,Teacher,45-54,Female,Unbranded Search,9,0,0
8/20/2014 21:46,United States,Teacher,45-54,Female,Unbranded Search,12,0,0
8/28/2014 12:05,United States,Teacher,45-54,Female,Unbranded Search,12,1,128.01
8/29/2014 12:58,South Africa,Teacher,45-54,Female,Unbranded Search,3,0,0
9/2/2014 11:31,United States,Teacher,45-54,Female,Unbranded Search,9,0,0
9/3/2014 6:38,United States,Teacher,45-54,Female,Unbranded Search,4,0,0
9/4/2014 11:38,United States,Teacher,45-54,Female,Unbranded Search,8,0,0
9/8/2014 10:45,United States,Teacher,45-54,Female,Unbranded Search,12,0,0
9/9/2014 15:57,United States,Teacher,45-54,Female,Unbranded Search,5,0,0
9/10/2014 11:32,United States,Teacher,45-54,Female,Unbranded Search,5,0,0
8/13/2014 14:07,United States,Teacher,55-64,Female,Branded Search,10,0,0
7/29/2014 22:48,United States,Teacher,55-64,Female,Direct,1,0,0
7/29/2014 22:53,United States,Teacher,55-64,Female,Direct,12,0,0
7/30/2014 7:30,Australia,Teacher,55-64,Female,Direct,7,0,0
8/20/2014 16:12,United States,Teacher,55-64,Female,Direct,10,0,0
9/11/2014 9:11,United States,Teacher,55-64,Female,Direct,2,0,0
9/2/2014 10:27,United States,Teacher,55-64,Female,Email,3,0,0
7/26/2014 0:27,United States,Teacher,55-64,Female,Referred,3,0,0
8/9/2014 8:23,United States,Teacher,55-64,Female,Social,3,0,0
8/31/2014 21:56,United States,Teacher,55-64,Female,Social,3,0,0
7/30/2014 11:15,United States,Teacher,55-64,Female,Unbranded Search,3,0,0
8/8/2014 22:18,United States,Teacher,55-64,Female,Unbranded Search,4,0,0
8/13/2014 9:01,United States,Teacher,55-64,Female,Unbranded Search,10,0,0
8/18/2014 16:46,United States,Teacher,55-64,Female,Unbranded Search,12,0,0
8/18/2014 17:08,United States,Teacher,55-64,Female,Unbranded Search,9,0,0
9/2/2014 10:37,United States,Teacher,55-64,Female,Unbranded Search,9,1,71.02
8/6/2014 8:17,United States,Teacher,45-54,Male,Social,10,0,0
9/8/2014 14:42,United States,Teacher,45-54,Male,Unbranded Search,9,1,88.12
8/13/2014 13:21,United States,Teacher,55-64,Male,Unbranded Search,9,0,0
8/3/2014 19:11,United States,Teacher,18-24,,Branded Search,10,0,0
8/29/2014 17:24,United States,Teacher,25-34,,Branded Search,7,0,0
9/5/2014 15:10,United States,Teacher,35-44,,Branded Search,6,0,0
9/10/2014 11:29,United States,Teacher,45-54,,Branded Search,11,1,131.5
7/27/2014 21:46,United States,Teacher,25-34,,Direct,4,0,0
7/29/2014 19:21,United States,Teacher,35-44,,Direct,4,0,0
7/30/2014 10:27,United States,Teacher,45-54,,Direct,2,0,0
7/30/2014 13:50,United States,Teacher,55-64,,Direct,10,0,0
8/4/2014 20:25,United States,Teacher,18-24,,Direct,3,0,0
8/4/2014 22:08,Australia,Teacher,25-34,,Direct,8,1,81.1
8/5/2014 11:52,United States,Teacher,35-44,,Direct,6,0,0
8/9/2014 13:33,Ukraine,Teacher,45-54,,Direct,10,0,0
8/13/2014 12:52,United States,Teacher,55-64,,Direct,12,0,0
8/13/2014 14:12,United States,Teacher,18-24,,Direct,11,0,0
8/13/2014 21:30,Canada,Teacher,25-34,,Direct,12,0,0
8/19/2014 12:18,United States,Teacher,35-44,,Direct,6,0,0
8/23/2014 1:53,United States,Teacher,45-54,,Direct,12,0,0
8/25/2014 13:39,United States,Teacher,55-64,,Direct,5,0,0
8/25/2014 15:56,United States,Teacher,18-24,,Direct,4,0,0
8/29/2014 23:42,United States,Teacher,25-34,,Direct,7,0,0
9/2/2014 9:39,United States,Teacher,35-44,,Direct,3,0,0
9/3/2014 12:29,United States,Teacher,45-54,,Direct,5,0,0
9/4/2014 14:21,United States,Teacher,55-64,,Direct,1,0,0
9/10/2014 7:28,United States,Teacher,18-24,,Direct,11,0,0
9/10/2014 7:50,Australia,Teacher,25-34,,Direct,5,0,0
9/10/2014 10:53,United States,Teacher,35-44,,Direct,4,0,0
9/10/2014 11:17,United States,Teacher,45-54,,Direct,11,0,0
9/10/2014 14:39,United States,Teacher,55-64,,Direct,10,0,0
9/11/2014 8:06,United States,Teacher,18-24,,Direct,12,0,0
8/25/2014 18:06,Australia,Teacher,18-24,,Email,11,0,0
9/10/2014 12:52,United States,Teacher,25-34,,Email,4,0,0
7/28/2014 11:18,United States,Teacher,45-54,,Referred,4,0,0
7/30/2014 16:19,United States,Teacher,55-64,,Referred,4,0,0
7/31/2014 14:01,United States,Teacher,18-24,,Referred,2,0,0
8/5/2014 15:53,France,Teacher,25-34,,Referred,10,0,0
8/16/2014 20:24,United States,Teacher,35-44,,Referred,2,0,0
9/2/2014 21:38,United States,Teacher,45-54,,Referred,10,0,0
9/5/2014 20:28,United States,Teacher,55-64,,Referred,3,0,0
9/10/2014 9:35,United States,Teacher,18-24,,Referred,4,0,0
9/10/2014 10:43,United States,Teacher,25-34,,Referred,1,0,0
8/25/2014 20:09,United States,Teacher,55-64,,Self Referred,6,0,0
7/28/2014 23:48,United States,Teacher,55-64,,Social,6,0,0
7/30/2014 22:07,United States,Teacher,18-24,,Social,3,0,0
8/23/2014 9:38,United States,Teacher,25-34,,Social,4,0,0
8/30/2014 1:41,United States,Teacher,35-44,,Social,1,0,0
9/1/2014 11:06,United States,Teacher,45-54,,Social,2,0,0
9/3/2014 0:01,United States,Teacher,55-64,,Social,1,0,0
7/28/2014 20:31,Canada,Teacher,45-54,,Unbranded Search,7,0,0
7/28/2014 23:26,United States,Teacher,55-64,,Unbranded Search,5,0,0
7/29/2014 19:16,United States,Teacher,18-24,,Unbranded Search,4,0,0
7/31/2014 1:42,United States,Teacher,25-34,,Unbranded Search,12,0,0
7/31/2014 9:07,United States,Teacher,35-44,,Unbranded Search,7,0,0
7/31/2014 17:24,United States,Teacher,45-54,,Unbranded Search,9,0,0
8/2/2014 17:13,United States,Teacher,55-64,,Unbranded Search,2,0,0
8/2/2014 22:18,United States,Teacher,18-24,,Unbranded Search,8,0,0
8/3/2014 0:22,United States,Teacher,25-34,,Unbranded Search,11,0,0
8/4/2014 19:35,United States,Teacher,35-44,,Unbranded Search,6,0,0
8/4/2014 21:26,Australia,Teacher,45-54,,Unbranded Search,1,0,0
8/5/2014 17:40,United States,Teacher,55-64,,Unbranded Search,6,0,0
8/6/2014 13:08,United States,Teacher,18-24,,Unbranded Search,3,0,0
8/6/2014 15:33,United States,Teacher,25-34,,Unbranded Search,9,0,0
8/6/2014 16:32,United States,Teacher,35-44,,Unbranded Search,12,0,0
8/6/2014 23:27,United States,Teacher,45-54,,Unbranded Search,3,0,0
8/8/2014 16:26,United States,Teacher,55-64,,Unbranded Search,12,0,0
8/9/2014 11:36,United States,Teacher,18-24,,Unbranded Search,3,0,0
8/9/2014 18:54,United States,Teacher,25-34,,Unbranded Search,2,0,0
8/9/2014 22:15,United States,Teacher,35-44,,Unbranded Search,5,0,0
8/11/2014 5:40,Australia,Teacher,45-54,,Unbranded Search,10,0,0
8/12/2014 22:20,United States,Teacher,55-64,,Unbranded Search,12,0,0
